adv_id	lat	lng	nombre_pieces	surface_habitable	loyer_mois
103381918	46.857801	9.520726	3	63	1235
103381922	47.396203	8.463996	3	82	1926
103381945	47.318015	8.526185	6.5	170	3670
103381952	47.3309042	8.6292798	3.5	109	4100
103381962	47.03573	8.3149	3.5	79	1955
103381970	47.49518	8.70338	4.5	123	2435
103381971	45.836415	9.025567	2.5	50	880
103381979	47.5332608	9.1864981	2.5	56	1050
103381985	47.393428	8.776659	2.5	80	1720
103381986	47.37318	8.52636	3	51	1990
103381989	47.3496532	8.7197827	4.5	135	2350
103381990	47.4635561	9.5906096	3.5	78	1380
103381996	47.31569	8.55352	3.5	90	1868
103381999	46.3916383	6.2332909	6	180	4800
103382000	46.3888893	6.2319738	4.5	113	3120
103382004	46.1919783	6.1640418	1	42	4000
103382019	47.4078429	8.5690678	2.5	60	1590
103382020	47.1992603	8.3598482	4.5	120	1495
103382028	47.34258	8.604674	3	75	1950
103382038	47.4932538	7.7269569	3	60	1270
103382039	47.550584	7.590841	1	21	800
103382045	47.3529486	8.2763097	2.5	61	1075
103382046	47.2566902	8.7061369	4.5	99	2480
103382047	47.465018	8.290396	3.5	74	1515
103382052	47.1363796	8.1380813	2.5	69	1250
103382054	47.041259	8.305655	3.5	69	1585
103382059	46.81151	7.14996	4	79	1590
103382062	47.4449569	8.5899971	3.5	76	1637
103382063	47.3835185	8.4872068	3	61	1663
103382070	47.371128	8.544522	1	40	2374
103382099	46.964181	7.377377	4.5	105	1515
103382100	46.801775	7.130674	3.5	65	1108
103382107	47.302628	8.838869	4.5	98	1840
103382113	47.533808	7.710011	3	68	1420
103382115	47.388052	8.548833	4.5	120	4350
103382120	47.414074	8.47726	3.5	103	2163
103382124	47.479214	7.750375	4	85	1610
103382125	47.5540775	8.3125896	6	155	1800
103382126	47.1263415	8.3488145	4.5	100	1760
103382127	47.30002	7.933	3	81	1261
103382130	47.32892	8.79179	4.5	124	2330
103382139	47.368124	8.523672	3.5	87	2107
103382142	46.7861963	7.74123	6.5	240	2500
103382147	47.245384	8.533082	3.5	110	1633
103382153	47.3547145	8.7305605	4.5	88	2020
103382154	47.3901041	8.4236916	3.5	61	1420
103382158	47.3436562	8.7170711	3.5	65	1542
103382159	47.4963133	9.4615433	5.5	158	2040
103382161	46.798605	7.149934	2.5	80	1395
103382162	47.565676	7.577006	2	47	1095
103382163	47.569276	7.568124	3	75	1500
103382164	47.505634	8.751834	4.5	104	2015
103382165	47.513208	8.5327137	3	69	1522
103382167	47.703081	8.616381	2	56	960
103382168	47.513456	8.532735	1	28	758
103382171	47.521028	8.546565	4.5	110	2050
103382173	47.519686	8.762134	4	73	1552
103382174	47.4195079	8.6204992	4.5	79	1757
103382175	47.6405288	9.2042105	3.5	86	1750
103382186	47.176537	7.367064	2	38	770
103382187	47.1416294	7.5348643	4.5	100	1520
103382192	47.204201	7.522429	2	40	825
103382195	47.452219	8.583317	5.5	120	2450
103382198	47.679882	8.622592	2.5	56	1108
103382199	47.52848	7.568796	3	61	1320
103382202	46.9267202	7.3842559	3	67	1680
103382203	46.9267202	7.3842559	4.5	96	2130
103382205	47.4749665	9.5086759	5.5	128	1780
103382221	47.273836	8.451509	3.5	65	1390
103382222	47.435471	8.569495	3	65	1590
103382223	47.374983	8.558082	2.5	110	4200
103382226	47.5576405	7.5816347	2.5	65	1380
103382227	47.5421239	7.5973593	4.5	111	2150
103382228	47.1827688	8.4923233	4.5	104	2650
103382229	47.1990704	8.4540924	5.5	120	2791
103382231	47.576122	7.589114	3	60	1430
103382232	47.4977047	7.5494774	4.5	137	3200
103382237	46.808458	7.108062	2.5	56	1085
103382238	47.455698	9.051378	2.5	53	920
103382240	47.7084287	8.6282262	3	65	1060
103382244	47.416718	9.243312	4.5	105	1490
103382264	47.7596575	8.6097705	3.5	67	1175
103382265	47.688981	8.753579	4.5	130	1790
103382275	47.562702	7.572413	3	107	2335
103382279	45.9901771	8.9440373	3	61	1170
103382282	47.253132	8.698162	4.5	115	2390
103382283	46.21346	6.151162	4	60	3200
103382292	47.4286641	9.3915007	3.5	65	1290
103382294	47.461322	8.340152	6.5	171	3478
103382303	47.550201	7.583121	3.5	114	2250
103382304	47.550201	7.583121	2	66	1455
103382305	47.5384	7.5042719	3	62	1300
103382306	47.585541	7.593886	1	27	650
103382307	47.4928837	7.6092624	2	74	1580
103382309	47.558933	7.579443	3.5	71	1535
103382311	47.5679712	7.5605995	3	100	1999
103382313	47.568932	7.560721	3	85	1670
103382314	47.559948	7.584511	4	133	2840
103382318	47.477507	8.524138	4.5	68	1660
103382319	47.165458	9.473634	1.5	31	760
103382320	47.3387472	7.8552265	3.5	79	1410
103382322	47.278887	8.61666	4.5	103	2494
103382343	47.324736	8.507759	3.5	115	2596
103382346	47.082111	8.439076	1.5	60	1170
103382347	47.307709	8.7555301	5.5	104	1845
103382349	47.2061139	7.5440601	3	78	1500
103382352	46.9123464	7.4131412	3.5	70	1330
103382353	47.211995	7.5636212	4.5	95	1570
103382364	46.5256805	6.4738725	3.5	110	2020
103382367	47.344191	8.730464	2.5	59	1660
103382369	47.5548358	7.5729251	1	25	680
103382370	47.5792509	7.5899334	2	49	995
103382387	47.300239	7.933441	3	81	1450
103382389	47.407028	8.403061	4.5	110	2044
103382391	46.945577	7.4275069	3.5	78	1610
103382405	46.45926	6.851132	2.5	51	1200
103382409	46.5154308	6.626746	2	70	1360
103382410	46.3306366	6.1906178	3.5	94	2815
103382417	46.8047504	7.1576698	3	75	1451
103382424	47.557389	7.570142	4	100	1950
103382427	47.5572062	7.5600967	3	73	1560
103382440	46.508131	6.6888701	5.5	170	4200
103382444	47.6912691	8.4920053	4.5	106	1300
103382453	47.2965676	8.4493358	5.5	144	2760
103382462	47.370806	8.525435	2.5	65	1970
103382466	47.2512463	8.856782	3.5	77	1540
103382467	47.282356	8.621336	3	69	1890
103382472	47.3191	8.51413	4.5	89	1680
103382473	47.350065	8.71659	4.5	127	2625
103382475	47.459118	8.58338	3	70	1610
103382476	47.303365	7.877014	2	49	1000
103382486	47.0155334	8.3374919	3.5	71	2450
103382490	47.568061	7.564517	3.5	87	1840
103382491	47.567698	7.563993	4.5	103	2193
103382499	46.5035645	6.6893894	3.5	82	2070
103382501	46.4867627	6.4627261	3.5	110	4000
103382503	46.4678666	6.842094	3	61	1310
103382504	47.64676	9.157041	4.5	110	1980
103382505	47.413311	9.363426	4	74	1410
103382506	47.549239	7.594987	4.5	174	4730
103382507	47.555251	7.901416	3.5	93	1760
103382509	47.501849	7.593549	3	70	1325
103382511	46.752205	7.624003	4	80	1490
103382515	46.728274	8.18187	1.5	33	770
103382517	47.5454424	9.2736873	5	103	1560
103382521	47.318605	8.583299	2	54	1780
103382526	47.370725	8.546248	2	65	2740
103382536	46.52099	6.62168	2	55	1525
103382541	47.323568	7.898134	3	122	1780
103382556	47.09496	8.275378	4	75	1390
103382558	46.995687	8.308563	3.5	100	2390
103382566	47.115415	8.390333	3.5	74	1540
103382571	47.049012	8.607754	3.5	76	1576
103382573	47.2241858	8.1490136	4.5	125	1870
103382574	47.2242238	8.148684	4.5	125	1870
103382581	46.965985	7.4648066	2	55	1080
103382590	47.41827	8.36662	4.5	102	2405
103382591	47.315718	8.517858	1	32	1090
103382595	47.16487	8.105837	4.5	81	1600
103382597	46.77653	7.15756	5	135	2200
103382601	47.5266	8.545127	3	70	1525
103382602	47.514127	8.533463	3.5	70	1355
103382610	47.5002191	8.9507144	2	40	865
103382615	47.542525	7.586772	5.5	160	2930
103382616	47.486779	7.498508	2.5	50	1165
103382629	47.300548	8.520056	2.5	51	1700
103382630	47.6015377	8.6890791	4.5	120	2290
103382634	47.5279438	7.59502	4.5	142	5150
103382643	47.499743	8.407358	4.5	127	2390
103382644	47.474118	8.197203	3	60	1265
103382646	47.555321	8.506972	3	85	1440
103382658	47.40246	8.49859	4.5	98	2482
103382660	47.488047	8.70832	2.5	60	1586
103382667	47.400436	8.0080782	4.5	102	1550
103382668	47.50367	8.71479	3.5	75	1740
103382671	47.417925	9.368254	1	25	540
103382672	47.39315	8.77775	4	100	2250
103382673	47.57405	7.63712	4.5	113	2530
103382674	47.39409	8.42623	2	58	1288
103382701	46.4390358	6.9150337	1	27	630
103382704	47.3493162	7.7687027	3.5	73	1029
103382725	47.4214185	8.6315289	3.5	114	2700
103382726	47.45177	8.324508	3.5	78	1560
103382728	47.28226	8.45045	4.5	96	1990
103382738	47.417962	8.504769	1	30	1200
103382740	47.278007	8.449764	2	50	1200
103382748	46.1869136	6.1049496	5	85	1972
103382753	47.1858922	8.2813077	8.5	200	2800
103382756	46.00722	8.96723	4.5	120	2210
103382758	47.5012871	8.0047641	6.5	130	2450
103382762	47.415544	8.5494459	4.5	100	2450
103382765	47.37624	8.51619	1.5	23	1710
103382778	47.5694301	7.5751279	3	79	1630
103382781	47.3429036	8.5812563	5.5	175	7900
103382782	47.1348739	8.7489453	4.5	118	2045
103382795	46.93723	8.267718	1.5	34	555
103382830	46.2025317	6.140209	5	90	4210
103382837	47.035533	8.296892	1	25	730
103382844	46.393209	6.926307	3	60	1360
103382846	47.3964	8.434574	1	28	738
103382847	47.516157	7.691303	3.5	70	1490
103382849	47.1820617	8.505609	5.5	143	3750
103382852	47.063406	7.6313203	2.5	59	875
103382853	47.476307	8.506705	3.5	85	1386
103382854	46.778388	7.605479	4.5	100	1670
103382857	47.4555785	9.0502869	4.5	120	1450
103382858	47.4412475	8.6294276	4.5	102	1950
103382865	46.849901	7.1938962	2.5	65	1300
103382868	47.2937308	8.5596834	4.5	120	3280
103382869	47.369398	8.5134365	4.5	77	3370
103382877	47.474384	9.0012	2.5	68	1150
103382884	47.269577	8.639601	7.5	400	13000
103382893	47.187154	7.382702	3	66	1000
103382894	47.3849993	8.5482397	2	50	1700
103382895	47.320386	8.5914362	5	140	5100
103382901	46.94873	7.46628	1	16	590
103382904	47.4535	8.589267	3.5	75	1775
103382911	46.4218993	6.2672226	5.5	132	3300
103382922	47.2444682	8.7261244	4.5	92	2259
103382927	47.488836	7.609223	4	77	1480
103382937	47.7569977	8.6705057	4.5	110	1490
103382941	47.3873367	8.6649388	5.5	105	2375
103382943	47.545387	7.584538	3	72	1398
103382947	47.056149	8.070903	3.5	95	1491
103382967	47.4102459	8.5391058	3.5	80	1895
103382968	47.375117	8.529835	1	27	978
103382985	47.435955	8.567928	2.5	53	1300
103382988	47.242054	8.646651	2.5	62	1367
103382989	47.312104	8.5253502	4	95	1797
103382991	47.4613974	9.3886695	3	72	970
103382992	47.4949381	7.5936627	4.5	80	1690
103382998	47.436759	8.468277	4	73	1569
103383010	47.362438	8.041361	4.5	107	1730
103383013	46.1954988	6.1476742	5	110	4100
103383019	47.2429889	7.96894	3.5	80	1440
103383027	47.470821	8.303581	1.5	38	950
103383029	47.1173959	7.2991119	3.5	86	1200
103383041	47.375056	8.5439276	1.5	44	2310
103383042	47.36943	8.499243	3	67	1620
103383047	47.27218	8.581448	4.5	90	2800
103383048	47.187826	8.7192449	5.5	206	4580
103383052	47.537963	7.603814	2	67	1408
103383058	47.4256925	8.4050118	5	120	2600
103383059	47.30501	8.55761	4.5	99	2871
103383066	47.5500144	7.5655668	3	85	1590
103383068	47.5500144	7.5655668	3	56	1260
103383072	47.421196	9.355528	3.5	84	1390
103383077	47.4123456	8.6003041	2.5	57	1450
103383086	47.192867	7.396803	1	18	407
103383087	47.188946	7.395957	2	49	840
103383088	47.422085	8.368844	2.5	45	930
103383100	47.343468	7.909492	6	174	2735
103383101	46.819423	7.132636	3.5	95	1495
103383105	46.1895463	6.144823	1	26	1145
103383118	47.517737	7.5557056	2.5	72	1700
103383125	47.2751098	8.6426939	5.5	122	2150
103383127	47.5549107	7.6116129	4	75	1790
103383129	47.50852	7.722062	3	64	1130
103383130	47.5402235	7.5993327	2	50	940
103383132	47.354377	7.905327	3	68	1435
103383134	47.566708	7.579042	2	55	1120
103383137	47.564136	7.5879	3.5	138	3600
103383146	47.349188	7.891517	3.5	137	2300
103383176	46.939598	7.417518	3.5	84	1720
103383177	47.3115375	8.3898644	5.5	228	2700
103383178	47.3282918	8.8223522	4	81	1630
103383179	47.506708	8.764031	4.5	132	2485
103383180	47.5046114	8.7522303	4.5	100	1835
103383182	47.402074	8.06178	1.5	40	740
103383183	46.959258	7.453399	1	26	790
103383184	47.4980311	8.7447144	4	133	1910
103383188	47.4254419	8.6277885	3.5	90	1800
103383191	47.5056005	8.7546443	4.5	105	2100
103383193	47.3900295	9.3862818	1.5	32	610
103383209	47.5481468	7.6237458	3	66	1580
103383213	46.5302611	6.9070457	4.5	85	1710
103383215	46.322332	6.957217	2.5	62	1130
103383220	47.1914249	8.8485046	4.5	138	6530
103383221	47.1914249	8.8485046	5.5	152	4150
103383223	47.1914249	8.8485046	4.5	138	6530
103383226	47.1914249	8.8485046	5.5	158	4660
103383235	47.438937	8.573469	3.5	130	2492
103383242	47.7218167	8.6632891	4.5	85	1465
103383244	47.6842398	8.6117396	1	36	585
103383272	47.5572946	7.5986799	3.5	110	3000
103383275	46.894748	7.305455	4.5	112	2190
103383276	47.10727	7.30097	3.5	72	1035
103383278	47.4057285	8.6230157	2	60	1495
103383280	47.389727	8.481244	1	35	945
103383281	47.5432275	7.585634	3	90	2165
103383285	46.1874908	6.1405453	2	45	1525
103383290	46.9854395	7.3834774	2.5	55	1030
103383292	47.481391	8.561545	4.5	96	1860
103383294	47.320312	8.549425	2	51	1480
103383296	47.346784	8.71164	2.5	92	2650
103383300	47.431269	9.399737	3.5	87	1800
103383301	47.5809564	9.3468458	3.5	85	1260
103383304	47.547635	7.618486	5.5	128	3120
103383306	47.4702563	9.4616534	3	70	1350
103383316	47.426627	8.549094	1	31	892
103383373	47.3878497	8.1246128	3.5	100	1860
103383499	47.387626	8.538281	1	30	2300
103383500	47.372366	8.544865	2	40	3750
103383520	46.1953948	6.1527423	6	122	3730
103383521	46.212239	6.145157	1	21	1340
103383523	46.212239	6.145157	1	21	1340
103383524	46.194286	6.147042	1	25	970
103383525	46.212424	6.130632	2	33	1390
103383527	46.193263	6.166253	5	91	3450
103383532	47.531225	8.577558	3.5	81	1520
103383534	47.4913	8.5476	3.5	90	1880
103383535	47.55269	7.62149	4.5	100	1977
103383539	47.284596	7.756079	3.5	65	1040
103383542	47.301303	7.945192	2	48	895
103383580	47.50093	8.59449	4.5	149	1610
103383585	47.5458163	7.9547207	2	58	930
103383594	47.3082759	8.5297027	1	40	899
103383601	46.154929	8.778025	3.5	101	2950
103383602	47.429153	8.674518	1.5	27	900
103383604	47.552317	7.543153	3	67	1350
103383605	47.542311	7.574611	1	30	725
103383616	46.5278596	6.9013997	6	140	1750
103383633	47.183162	8.528338	3.5	110	2635
103383636	47.33989	8.81844	4.5	135	2600
103383640	46.2081691	6.0276732	5.5	150	4500
103383641	47.542953	7.589578	1	30	850
103383642	47.284278	8.801685	1	16	550
103383644	47.403069	8.498562	3	90	2195
103383646	47.4428807	8.6341579	3	65	1850
103383649	47.4061366	8.6818017	3.5	83	2075
103383651	47.4054452	8.574171	1	30	915
103383654	47.23039	8.824803	3	60	1420
103383655	47.37285	8.54649	1.5	36	2175
103383656	47.344707	8.729954	2.5	55	1350
103383657	47.35918	8.55035	2.5	87	4150
103383658	47.398379	8.614228	5.5	150	2765
103383659	47.53002	7.64257	3.5	70	1660
103383662	47.332381	8.847242	4.5	110	2200
103383663	47.408588	8.460074	3.5	75	1692
103383664	47.3690456	8.201519	2	60	985
103383671	47.34124	8.73226	3.5	94	2315
103383675	47.5151	8.64518	2.5	52	1117
103383676	47.285521	8.54916	4.5	124	2517
103383677	46.91483	9.76834	5	130	1900
103383678	47.3455093	8.3602167	6.5	210	3450
103383680	47.4091363	8.5422762	1	15	600
103383683	47.50443	7.55825	4	93	1685
103383685	47.1435161	7.2432775	3.5	100	1720
103383690	46.9929424	8.306323	3.5	105	2390
103383691	46.8651422	7.2824064	4	108	1825
103383700	47.270837	8.340898	4.5	130	2070
103383701	47.3919608	8.6129338	4.5	138	3290
103383702	47.40803	8.53652	4.5	100	2761
103383706	47.30591	8.75416	2.5	70	1290
103383708	46.9409725	7.2582287	2.5	80	1650
103383715	47.424154	8.692667	1	37	768
103383716	47.448144	7.672869	4.5	130	1710
103383717	47.40243	8.39513	2	58	1385
103383719	47.5279568	7.5699363	4	139	3275
103383729	47.1359574	8.5843277	4.5	120	2375
103383731	47.564921	7.60536	2	59	1240
103383732	46.15691	6.12673	10	260	10900
103383733	47.5725375	8.6459028	3.5	120	1600
103383738	47.55645	8.76668	4.5	110	2250
103383743	47.5190732	7.6035442	4.5	110	2800
103383744	47.3787158	8.4940515	2.5	60	1800
103383746	47.4947529	8.4966728	4.5	110	2031
103383748	47.1836038	8.4934744	1.5	30	1070
103383751	47.47046	8.16512	4.5	90	1450
103383755	47.5526886	7.623735	3	47	1150
103383756	47.52808	8.58295	4.5	110	2150
103383757	47.1921218	7.5587984	4.5	85	1220
103383760	47.47212	8.58367	4.5	84	2100
103383763	47.504571	7.5999821	4	105	2150
103383765	47.387903	8.753133	2.5	70	1718
103383767	47.04531	8.31936	4.5	127	2750
103383772	47.0587352	8.3505631	4.5	143	2990
103383774	47.37512	8.48781	4.5	103	2280
103383775	46.49803	6.76967	6.5	300	5000
103383777	47.302779	7.874556	4.5	116	2175
103383778	47.4286062	8.5687928	4.5	94	1873
103383780	47.25493	8.80211	3.5	80	1850
103383781	47.543734	7.583364	4.5	81	1895
103383783	47.543734	7.583364	4.5	95	2119
103383784	47.366875	8.354178	3.5	95	2340
103383785	47.38528	8.755394	3.5	70	1616
103383787	47.2706	8.34327	3.5	81	1050
103383790	47.4954459	8.4956514	3.5	83	2020
103383792	47.1902655	8.896076	4.5	115	1980
103383793	47.0743074	8.3617305	5.5	108	1891
103383807	47.40956	8.60597	4.5	93	1889
103383808	47.34404	8.35559	2	54	1226
103383810	47.36464	8.366054	3.5	125	1800
103383811	47.568173	8.41842	5.5	140	1980
103383812	47.35891	8.58998	5.5	150	2875
103383819	47.26413	8.58984	4.5	118	3050
103383822	47.474997	9.466823	2	50	1030
103383825	47.56996	7.59609	1.5	38	840
103383829	47.56466	7.59765	1	34	740
103383842	47.5487855	7.7757845	4.5	107	2280
103383843	47.410605	8.457793	3.5	75	1760
103383844	47.27166	8.581265	3.5	86	3450
103383845	47.40497	8.49265	3.5	80	2200
103383847	47.396601	8.439306	2	56	1165
103383851	47.050529	8.366599	5.5	133	2820
103383864	47.5758182	7.6463831	5	115	2500
103383867	47.3094695	8.589243	4.5	141	5000
103383870	47.491585	8.764225	2.5	80	1607
103383872	47.4217854	9.3279496	2	45	1050
103383874	47.56602	8.75332	2.5	90	1600
103383875	47.5525	7.62723	4	70	1400
103383878	47.5573821	8.3215994	5.5	125	2100
103383893	46.9745401	8.418725	4.5	125	1800
103383894	47.2831623	7.520921	2.5	57	650
103383899	46.9482934	7.4534492	3	134	2900
103383901	47.481075	9.468581	3	59	1230
103383903	47.283112	8.450244	3.5	75	1595
103383904	47.479555	7.603438	3	70	1200
103383919	47.418719	8.361298	4.5	110	1995
103383925	47.533891	7.710736	2	46	1060
103383932	47.4333322	8.6865332	2.5	90	1147
103383943	47.041806	8.318154	4.5	92	1700
103383944	47.37013	8.30863	3.5	107	1670
103383946	47.363386	8.533933	4.5	110	4450
103383958	46.2045697	6.1137038	4	80	2152
103383970	47.1798453	8.8690335	3.5	103	2200
103383971	47.1798453	8.8690335	4.5	132	2850
103383972	47.1798453	8.8690335	3.5	85	1920
103383977	47.28012	8.757097	5.5	140	2485
103383981	46.52361	6.62442	1	24	1120
103383984	46.982416	6.871664	5.5	129	2405
103383986	46.6122701	6.62501	3.5	128	2770
103383990	47.409079	8.555764	3	78	1785
103383992	47.197975	8.767526	3.5	82	2340
103384006	47.425165	8.362854	2.5	56	1164
103384008	47.471471	8.513443	2.5	65	1332
103384011	47.540525	7.595854	3.5	83	1700
103384020	47.404984	8.399648	3.5	96	1834
103384022	47.556686	7.549546	4	95	1899
103384024	47.18029	7.553653	3.5	87	1404
103384026	47.3714791	8.5265474	2.5	47	1750
103384029	47.415525	8.586024	1.5	30	1035
103384032	46.221329	6.133646	6	137	3089
103384037	47.4122157	8.5313654	2.5	61	1472
103384038	46.957179	7.490828	3	66	1357
103384039	47.499851	8.69489	4.5	107	1757
103384040	46.522877	6.898978	2	53	1035
103384042	47.4605829	8.3229246	3.5	87	1632
103384043	47.493133	8.54962	3.5	86	1810
103384045	47.4231079	8.5653494	2.5	62	1545
103384046	46.527662	6.608818	2.5	60	1530
103384060	47.30006	8.68958	4.5	123	2520
103384076	47.556887	7.582136	1	30	1600
103384086	47.421228	8.363027	3	55	1445
103384087	47.421228	8.363027	4	74	1698
103384088	47.5710954	7.5730575	2.5	67	1600
103384089	47.4253748	8.3635603	3.5	70	1495
103384091	47.2900554	8.5387436	3	64	1780
103384098	47.5554391	7.5799681	4.5	96	1800
103384100	47.40414	8.54836	2.5	58	1800
103384105	46.994925	8.3129551	1	100	1900
103384107	47.38567	8.47868	4.5	148	4190
103384113	47.409313	8.726193	4.5	120	1995
103384117	47.3875126	8.1806452	1.5	45	920
103384125	47.341384	8.5802841	2.5	68	2650
103384131	47.369137	8.529942	3.5	105	3296
103384135	46.9684938	9.5607605	3.5	86	1810
103384136	46.8487337	9.5299236	4.5	80	1390
103384137	46.1722521	8.9971666	3.5	80	1650
103384138	47.3871706	8.4782324	3	66	2050
103384140	47.48568	8.76693	2.5	62	1397
103384141	47.710557	8.625049	3.5	67	1100
103384143	47.346726	7.917819	2.5	45	900
103384145	47.2292981	8.8411704	1.5	43	997
103384155	47.314652	8.718122	4.5	100	1794
103384160	47.350256	8.271781	2	50	1090
103384161	47.422217	8.603146	1	33	883
103384162	47.315323	8.71911	3	71	1608
103384163	47.492992	8.500354	6.5	200	2996
103384168	47.390547	8.248476	3.5	105	1850
103384171	47.3892119	8.6636971	4.5	99	2033
103384173	47.1491914	7.2594609	5.5	116	1814
103384174	47.347738	8.719623	4.5	154	2690
103384176	47.3478607	7.9217065	3.5	77	1520
103384196	47.3766759	8.4849269	2.5	63	1680
103384197	47.45752	8.442122	4.5	89	1845
103384203	47.38339	8.480503	3	59	1626
103384204	47.490242	8.761311	4.5	95	1685
103384210	47.552588	7.594375	1	26	860
103384238	47.329903	8.80563	2.5	80	1464
103384239	46.979998	7.475391	2.5	66	1250
103384241	47.243011	7.770357	3.5	72	990
103384255	47.479082	8.302822	3.5	163	3600
103384258	46.5394742	6.622534	3	58	1108
103384259	46.544513	6.645483	1	22	446
103384260	46.7044914	6.8333529	3	75	1340
103384292	46.953742	7.435241	2.5	50	1010
103384293	46.874743	7.271596	3.5	86	1370
103384308	47.1963706	8.4902949	4.5	130	2900
103384311	47.404386	8.542381	1.5	53	2800
103384319	47.284766	8.453435	1	35	775
103384321	47.403977	8.393356	4.5	85	1695
103384322	47.6453657	8.6055423	2	52	932
103384326	47.0753984	8.2707096	3.5	60	1090
103384328	47.034813	8.328052	4.5	106	2176
103384338	47.464259	8.326832	3	71	1390
103384340	47.32023	8.517097	2.5	53	1390
103384341	47.250663	8.702836	3.5	116	2250
103384344	46.785526	6.635564	3	60	1470
103384352	47.4246295	9.3826692	2.5	56	1395
103384353	47.422494	9.328679	2.5	55	1190
103384355	47.421172	9.370997	5	105	1650
103384356	47.568969	9.3682951	3.5	72	1025
103384359	47.558921	7.554228	1	38	800
103384360	47.5306437	7.6406297	5	116	2250
103384361	47.5309589	7.6403786	5	116	2340
103384364	47.712608	8.630976	3.5	80	1169
103384366	47.5143043	8.5347278	4.5	109	2081
103384367	47.5473377	7.6290697	3.5	62	1450
103384372	46.523166	6.6353701	2.5	62	1900
103384374	46.5204873	6.6419197	2.5	52	1715
103384377	46.942156	7.409633	3	69	1255
103384384	46.999609	6.942034	2	55	1220
103384385	46.8748905	7.553412	4.5	94	1815
103384390	47.192004	7.58573	5	99	1580
103384394	47.346284	7.916969	2	50	1015
103384395	47.555259	7.901114	1.5	84	1890
103384400	47.496556	9.242251	2.5	57	970
103384402	47.203527	7.549809	3.5	70	1300
103384403	46.888446	8.631418	2.5	55	970
103384405	46.888446	8.631418	2.5	61	1020
103384417	46.175103	6.073338	8	220	7000
103384422	47.194499	8.832497	8.5	218	8900
103384424	47.417026	8.58108	3.5	80	1836
103384427	47.271444	8.655973	5.5	130	3650
103384428	47.387075	8.494169	4.5	105	2630
103384429	47.223877	8.8334747	3	70	1470
103384433	47.42067	9.36387	3.5	135	1400
103384437	47.52194	8.34216	2	45	900
103384438	47.331373	8.475319	1	38	775
103384441	47.32651	8.605976	4.5	105	3228
103384442	47.520694	7.704362	2	50	1095
103384516	47.555284	7.614763	2	52	1104
103384523	47.4752708	8.3087082	3.5	105	2980
103384524	47.537371	7.624532	3	61	1290
103384525	47.422954	8.596347	1.5	51	1075
103384526	47.4222168	8.5963577	4.5	103	2271
103384529	47.380739	9.267302	2.5	55	1050
103384530	47.57224	8.2606	3.5	66	1245
103384535	47.5508807	9.3099528	4.5	117	1780
103384536	47.54537	7.587868	3	65	1540
103384537	47.545787	7.601966	1	40	1025
103384539	47.0551844	8.3108837	2.5	54	2800
103384571	47.501764	8.474683	3.5	76	1920
103384574	47.49547	7.55166	5.5	111	2300
103384575	47.1834301	7.5614836	3.5	95	1330
103384578	47.34219	8.52727	3	70	2280
103384579	47.4540718	8.2855128	1.5	64	1260
103384582	46.8543573	9.5250265	1	22	710
103384585	47.20487	8.6863	5.5	135	2627
103384587	47.24481	8.46371	4.5	105	1960
103384588	47.3425472	8.3948507	4.5	100	1790
103384595	47.6795256	8.6047097	3	65	1100
103384599	46.994925	8.3129551	3.5	98	1880
103384605	47.48058	8.76886	3	58	1000
103384606	47.41542	8.52825	4	78	2257
103384608	46.52446	6.62792	2.5	60	1390
103384609	47.4169	8.58056	3.5	124	2108
103384611	47.33183	8.81271	3.5	75	1707
103384615	47.3826403	8.5550111	4	125	3150
103384619	47.314514	8.554684	4.5	114	3600
103384621	47.3052414	8.7612751	5.5	118	2300
103384622	47.27701	8.45407	5	130	2370
103384625	47.3656563	8.6202188	4.5	81	2480
103384628	47.28753	8.61489	4	90	2280
103384635	47.176776	8.8999436	5.5	180	2490
103384637	47.5504886	7.7808169	5.5	150	2950
103384639	47.26391	8.5901	4.5	118	2950
103384640	47.10536	8.35698	4.5	121	2150
103384649	47.57674	7.59099	2	50	1080
103384676	47.5483433	7.555281	4.5	110	1860
103384689	47.562171	7.570523	2	55	1010
103384703	47.0213567	7.496085	5.5	150	2250
103384761	47.076239	8.272671	2	55	1000
103384764	47.2743125	8.2001001	4	81	1220
103384766	47.56677	7.59019	2	44	989
103384768	47.5623525	8.408694	4.5	110	2050
103384773	47.39386	8.77642	1.5	40	890
103384775	47.24394	8.65149	4.5	130	2995
103384778	46.96559	9.55838	5.5	160	1900
103384779	47.38829	8.5389	5	110	2950
103384780	46.4306314	6.9184457	2.5	60	1800
103384781	47.555046	7.611281	3	65	1438
103384783	47.3997301	8.0426326	2.5	70	1194
103384795	47.41588	8.539378	3.5	86	2230
103384816	47.336178	8.613227	4.5	110	2690
103384821	47.0773305	8.3038568	3	55	1155
103384822	47.047701	8.363681	4.5	111	3000
103384825	46.537561	6.567314	3	85	1775
103384827	47.560643	7.576133	2	58	1490
103384833	47.4676288	8.758575	3	70	1580
103384854	47.559332	7.573827	2	39	1040
103384859	47.42016	8.62864	3.5	85	2080
103384860	47.18473	8.475486	4.5	106	2600
103384863	47.38754	8.1811328	3.5	80	2145
103384874	46.1899673	6.1433735	4	105	3600
103384890	47.08682	8.35063	5.5	125	2410
103384891	47.08704	8.3509	4.5	115	2500
103384895	47.5529984	7.626858	4	72	1530
103384899	47.36595	8.55924	1.5	50	1840
